Date,Time,Occupied Spaces,Unoccupied Spaces,Weather
2012-09-17,06:28:50,1,99,Sunny
2012-09-17,06:33:50,1,99,Sunny
2012-09-17,06:38:50,1,99,Sunny
2012-09-17,06:43:50,1,99,Sunny
2012-09-17,06:48:51,1,99,Sunny
2012-09-17,06:53:51,3,96,Sunny
2012-09-17,06:58:51,5,95,Sunny
2012-09-17,07:03:51,7,93,Sunny
2012-09-17,07:08:51,8,92,Sunny
2012-09-17,07:13:52,9,91,Sunny
2012-09-17,07:18:52,13,87,Sunny
2012-09-17,07:23:52,17,83,Sunny
2012-09-17,07:28:52,31,69,Sunny
2012-09-17,07:33:52,51,49,Sunny
2012-09-17,07:38:53,66,33,Sunny
2012-09-17,07:43:53,81,19,Sunny
2012-09-17,07:48:53,88,12,Sunny
2012-09-17,07:53:53,90,10,Sunny
2012-09-17,07:58:54,90,10,Sunny
2012-09-17,08:03:54,91,9,Sunny
2012-09-17,08:08:54,91,9,Sunny
2012-09-17,08:13:54,91,9,Sunny
2012-09-17,08:18:54,91,9,Sunny
2012-09-17,08:23:55,92,8,Sunny
2012-09-17,08:28:55,92,8,Sunny
2012-09-17,08:33:55,92,8,Sunny
2012-09-17,08:38:55,91,9,Sunny
2012-09-17,08:43:56,90,10,Sunny
2012-09-17,08:48:56,93,7,Sunny
2012-09-17,08:53:56,93,7,Sunny
2012-09-17,08:58:56,92,8,Sunny
2012-09-17,09:03:56,93,7,Sunny
2012-09-17,09:08:57,93,7,Sunny
2012-09-17,09:13:57,93,7,Sunny
2012-09-17,09:18:57,94,6,Sunny
2012-09-17,09:23:57,94,6,Sunny
2012-09-17,09:28:57,94,6,Sunny
2012-09-17,09:33:58,95,5,Sunny
2012-09-17,09:38:58,95,5,Sunny
2012-09-17,09:43:58,95,5,Sunny
2012-09-17,09:48:58,95,5,Sunny
2012-09-17,09:53:59,96,4,Sunny
2012-09-17,09:58:59,96,4,Sunny
2012-09-17,10:03:59,95,5,Sunny
2012-09-17,10:08:59,95,5,Sunny
2012-09-17,10:14:00,95,5,Sunny
2012-09-17,10:19:00,94,6,Sunny
2012-09-17,10:24:00,92,8,Sunny
2012-09-17,10:29:00,93,7,Sunny
2012-09-17,10:34:01,93,7,Sunny
2012-09-17,10:39:01,92,8,Sunny
2012-09-17,10:44:01,93,7,Sunny
2012-09-17,10:49:01,92,8,Sunny
2012-09-17,10:54:02,93,7,Sunny
2012-09-17,10:59:02,92,8,Sunny
2012-09-17,11:04:02,91,9,Sunny
2012-09-17,11:09:02,87,13,Sunny
2012-09-17,11:14:02,86,14,Sunny
2012-09-17,11:19:03,86,14,Sunny
2012-09-17,11:24:03,86,14,Sunny
2012-09-17,11:29:03,86,14,Sunny
2012-09-17,11:34:04,80,20,Sunny
2012-09-17,11:39:04,79,21,Sunny
2012-09-17,11:44:04,78,22,Sunny
2012-09-17,11:49:04,74,26,Sunny
2012-09-17,11:54:04,70,30,Sunny
2012-09-17,11:59:05,61,39,Sunny
2012-09-17,12:04:05,55,45,Sunny
2012-09-17,12:09:05,52,48,Sunny
2012-09-17,12:14:05,49,51,Sunny
2012-09-17,12:19:06,48,52,Sunny
2012-09-17,12:24:06,46,54,Sunny
2012-09-17,12:29:06,42,58,Sunny
2012-09-17,12:34:06,41,59,Sunny
2012-09-17,12:39:07,41,59,Sunny
2012-09-17,12:44:07,36,64,Sunny
2012-09-17,12:49:07,37,63,Sunny
2012-09-17,12:54:07,36,64,Sunny
2012-09-17,12:59:07,38,62,Sunny
2012-09-17,13:04:07,38,62,Sunny
2012-09-17,13:09:08,39,61,Sunny
2012-09-17,13:14:08,42,58,Sunny
2012-09-17,13:19:08,42,58,Sunny
2012-09-17,13:24:09,48,52,Sunny
2012-09-17,13:29:09,50,50,Sunny
2012-09-17,13:34:09,52,48,Sunny
2012-09-17,13:39:09,57,43,Sunny
2012-09-17,13:44:09,59,41,Sunny
2012-09-17,13:49:10,60,40,Sunny
2012-09-17,13:54:10,63,37,Sunny
2012-09-17,13:59:10,66,34,Sunny
2012-09-17,14:04:10,69,31,Sunny
2012-09-17,14:09:10,71,29,Sunny
2012-09-17,14:14:11,73,27,Sunny
2012-09-17,14:19:11,75,25,Sunny
2012-09-17,14:24:11,75,25,Sunny
2012-09-17,14:29:11,77,23,Sunny
2012-09-17,14:34:11,77,23,Sunny
2012-09-17,14:39:12,79,21,Sunny
2012-09-17,14:44:12,78,22,Sunny
2012-09-17,14:49:12,79,21,Sunny
2012-09-17,14:54:12,78,22,Sunny
2012-09-17,14:59:13,77,23,Sunny
2012-09-17,15:04:13,76,24,Sunny
2012-09-17,15:09:13,76,24,Sunny
2012-09-17,15:14:13,76,24,Sunny
2012-09-17,15:19:13,74,26,Sunny
2012-09-17,15:24:13,75,25,Sunny
2012-09-17,15:29:14,75,25,Sunny
2012-09-17,15:34:14,77,23,Sunny
2012-09-17,15:39:14,76,23,Sunny
2012-09-17,15:44:14,76,24,Sunny
2012-09-17,15:49:15,76,24,Sunny
2012-09-17,15:54:15,77,22,Sunny
2012-09-17,15:59:15,77,23,Sunny
2012-09-17,16:04:15,77,23,Sunny
2012-09-17,16:09:15,77,23,Sunny
2012-09-17,16:14:16,78,22,Sunny
2012-09-17,16:19:16,80,20,Sunny
2012-09-17,16:24:16,80,20,Sunny
2012-09-17,16:29:16,80,20,Sunny
2012-09-17,16:34:17,80,20,Sunny
2012-09-17,16:39:17,81,19,Sunny
2012-09-17,16:44:17,82,18,Sunny
2012-09-17,16:49:17,79,21,Sunny
2012-09-17,16:54:17,79,21,Sunny
2012-09-17,16:59:18,79,21,Sunny
2012-09-17,17:04:18,76,24,Sunny
2012-09-17,17:09:18,77,23,Sunny
2012-09-17,17:14:18,81,19,Sunny
2012-09-17,17:19:18,79,21,Sunny
2012-09-17,17:24:19,80,20,Sunny
2012-09-17,17:29:19,78,22,Sunny
2012-09-17,17:34:19,79,21,Sunny
2012-09-17,17:39:19,72,28,Sunny
2012-09-17,17:44:20,72,28,Sunny
2012-09-17,17:49:20,68,32,Sunny
2012-09-17,17:54:20,69,31,Sunny
2012-09-17,17:59:20,72,28,Sunny
2012-09-17,18:04:20,79,21,Sunny
2012-09-17,18:09:21,78,22,Sunny
2012-09-18,05:54:47,1,99,Sunny
2012-09-18,05:59:47,1,99,Sunny
2012-09-18,06:04:47,1,99,Sunny
2012-09-18,06:09:48,1,99,Sunny
2012-09-18,06:14:48,1,99,Sunny
2012-09-18,06:19:48,1,99,Sunny
2012-09-18,06:24:48,1,99,Sunny
2012-09-18,06:29:48,1,99,Sunny
2012-09-18,06:34:49,1,99,Sunny
2012-09-18,06:39:49,2,98,Sunny
2012-09-18,06:44:49,3,97,Sunny
2012-09-18,06:49:49,3,97,Sunny
2012-09-18,06:54:49,6,94,Sunny
2012-09-18,06:59:50,7,93,Sunny
2012-09-18,07:04:50,8,92,Sunny
2012-09-18,07:09:50,11,89,Sunny
2012-09-18,07:14:50,13,87,Sunny
2012-09-18,07:19:50,15,85,Sunny
2012-09-18,07:24:51,18,82,Sunny
2012-09-18,07:29:51,27,72,Sunny
2012-09-18,07:34:51,47,53,Sunny
2012-09-18,07:39:51,62,38,Sunny
2012-09-18,07:44:51,75,24,Sunny
2012-09-18,07:49:52,83,17,Sunny
2012-09-18,07:54:52,89,11,Sunny
2012-09-18,07:59:52,90,10,Sunny
2012-09-18,08:04:52,90,10,Sunny
2012-09-18,08:09:53,90,10,Sunny
2012-09-18,08:14:53,90,10,Sunny
2012-09-18,08:19:53,90,10,Sunny
2012-09-18,08:24:53,90,10,Sunny
2012-09-18,08:29:53,90,10,Sunny
2012-09-18,08:34:54,91,9,Sunny
2012-09-18,08:39:54,91,9,Sunny
2012-09-18,08:44:54,91,9,Sunny
2012-09-18,08:49:54,90,10,Sunny
2012-09-18,08:54:55,91,9,Sunny
2012-09-18,08:59:55,91,9,Sunny
2012-09-18,09:04:55,92,8,Sunny
2012-09-18,09:09:55,91,9,Sunny
2012-09-18,09:14:55,92,8,Sunny
2012-09-18,09:19:56,92,8,Sunny
2012-09-18,09:24:56,92,8,Sunny
2012-09-18,09:29:56,92,8,Sunny
2012-09-18,09:34:56,91,9,Sunny
2012-09-18,09:39:57,91,9,Sunny
2012-09-18,09:44:57,92,8,Sunny
2012-09-18,09:49:57,91,9,Sunny
2012-09-18,09:54:57,91,9,Sunny
2012-09-18,09:59:57,91,9,Sunny
2012-09-18,10:04:58,92,8,Sunny
2012-09-18,10:09:58,91,9,Sunny
2012-09-18,10:14:58,90,10,Sunny
2012-09-18,10:19:58,91,9,Sunny
2012-09-18,10:24:59,89,11,Sunny
2012-09-18,10:29:59,89,11,Sunny
2012-09-18,10:34:59,90,10,Sunny
2012-09-18,10:39:59,90,10,Sunny
2012-09-18,10:45:00,90,10,Sunny
2012-09-18,10:50:00,89,11,Sunny
2012-09-18,10:55:00,88,12,Sunny
2012-09-18,11:00:00,88,12,Sunny
2012-09-18,11:05:01,87,13,Sunny
2012-09-18,11:10:01,84,16,Sunny
2012-09-18,11:15:01,79,20,Sunny
2012-09-18,11:20:01,76,24,Sunny
2012-09-18,11:25:01,76,24,Sunny
2012-09-18,11:30:02,72,28,Sunny
2012-09-18,11:35:02,65,35,Sunny
2012-09-18,11:40:02,61,39,Sunny
2012-09-18,11:45:02,55,45,Sunny
2012-09-18,11:50:03,54,46,Sunny
2012-09-18,11:55:03,50,49,Sunny
2012-09-18,12:00:03,47,53,Sunny
2012-09-18,12:05:03,45,55,Sunny
2012-09-18,12:10:03,41,59,Sunny
2012-09-18,12:15:04,40,60,Sunny
2012-09-18,12:20:04,39,61,Sunny
2012-09-18,12:25:04,38,62,Sunny
2012-09-18,12:30:04,38,62,Sunny
2012-09-18,12:35:04,37,63,Sunny
2012-09-18,12:40:05,36,64,Sunny
2012-09-18,12:45:05,37,63,Sunny
2012-09-18,12:50:05,37,63,Sunny
2012-09-18,12:55:05,36,64,Sunny
2012-09-18,13:00:06,36,64,Sunny
2012-09-18,13:05:06,37,63,Sunny
2012-09-18,13:10:06,38,62,Sunny
2012-09-18,13:15:06,40,60,Sunny
2012-09-18,13:20:06,42,58,Sunny
2012-09-18,13:25:07,42,58,Sunny
2012-09-18,13:30:07,48,52,Sunny
2012-09-18,13:35:07,49,51,Sunny
2012-09-18,13:40:07,49,51,Sunny
2012-09-18,13:45:08,52,48,Sunny
2012-09-18,13:50:08,53,47,Sunny
2012-09-18,13:55:08,54,46,Sunny
2012-09-18,14:00:08,56,44,Sunny
2012-09-18,14:05:08,59,41,Sunny
2012-09-18,14:10:09,59,41,Sunny
2012-09-18,14:15:09,61,39,Sunny
2012-09-18,14:20:09,65,35,Sunny
2012-09-18,14:25:09,65,35,Sunny
2012-09-18,14:30:09,67,33,Sunny
2012-09-18,14:35:10,69,31,Sunny
2012-09-18,14:40:10,67,33,Sunny
2012-09-18,14:45:10,68,32,Sunny
2012-09-18,14:50:10,69,31,Sunny
2012-09-18,14:55:11,69,31,Sunny
2012-09-18,15:00:11,70,30,Sunny
2012-09-18,15:05:11,71,28,Sunny
2012-09-18,15:10:11,73,27,Sunny
2012-09-18,15:15:12,72,28,Sunny
2012-09-18,15:20:12,72,27,Sunny
2012-09-18,15:25:12,73,27,Sunny
2012-09-18,15:30:13,74,26,Sunny
2012-09-18,15:35:13,74,26,Sunny
2012-09-18,15:40:13,74,26,Sunny
2012-09-18,15:45:13,75,25,Sunny
2012-09-18,15:50:13,75,25,Sunny
2012-09-18,15:55:14,75,25,Sunny
2012-09-18,16:00:14,75,25,Sunny
2012-09-18,16:05:14,74,26,Sunny
2012-09-18,16:10:14,74,26,Sunny
2012-09-18,16:15:14,73,27,Sunny
2012-09-18,16:20:15,72,28,Sunny
2012-09-18,16:25:15,73,27,Sunny
2012-09-18,16:30:15,74,26,Sunny
2012-09-18,16:35:15,74,26,Sunny
2012-09-18,16:40:16,73,27,Sunny
2012-09-18,16:45:16,72,28,Sunny
2012-09-18,16:50:16,71,29,Sunny
2012-09-18,16:55:16,72,28,Sunny
2012-09-18,17:00:17,72,28,Sunny
2012-09-18,17:05:17,70,30,Sunny
2012-09-18,17:10:17,69,31,Sunny
2012-09-18,17:15:17,69,31,Sunny
2012-09-18,17:20:17,70,30,Sunny
2012-09-18,17:25:18,70,30,Sunny
2012-09-18,17:30:18,73,27,Sunny
2012-09-18,17:35:18,74,26,Sunny
2012-09-18,17:40:18,71,28,Sunny
2012-09-18,17:45:19,70,30,Sunny
2012-09-18,17:50:19,69,31,Sunny
2012-09-18,17:55:19,68,30,Sunny
2012-09-18,18:00:19,69,31,Sunny
2012-09-18,18:05:19,76,24,Sunny
2012-09-18,18:10:20,83,16,Sunny
2012-09-19,05:55:47,1,99,Sunny
2012-09-19,06:00:47,1,99,Sunny
2012-09-19,06:05:48,1,99,Sunny
2012-09-19,06:10:48,1,99,Sunny
2012-09-19,06:15:48,2,98,Sunny
2012-09-19,06:20:48,2,98,Sunny
2012-09-19,06:25:48,2,98,Sunny
2012-09-19,06:30:49,2,98,Sunny
2012-09-19,06:35:49,3,97,Sunny
2012-09-19,06:40:49,3,97,Sunny
2012-09-19,06:45:49,4,96,Sunny
2012-09-19,06:50:49,6,94,Sunny
2012-09-19,06:55:50,8,92,Sunny
2012-09-19,07:00:50,9,90,Sunny
2012-09-19,07:05:50,13,87,Sunny
2012-09-19,07:10:50,14,86,Sunny
2012-09-19,07:15:50,18,82,Sunny
2012-09-19,07:20:51,23,77,Sunny
2012-09-19,07:25:51,32,67,Sunny
2012-09-19,07:30:51,45,51,Sunny
2012-09-19,07:35:51,63,37,Sunny
2012-09-19,07:40:51,81,19,Sunny
2012-09-19,07:45:52,89,11,Sunny
2012-09-19,07:50:52,89,11,Sunny
2012-09-19,07:55:52,89,11,Sunny
2012-09-19,08:00:52,89,11,Sunny
2012-09-19,08:05:52,89,11,Sunny
2012-09-19,08:10:53,89,11,Sunny
2012-09-19,08:15:53,89,11,Sunny
2012-09-19,08:20:53,89,11,Sunny
2012-09-19,09:13:25,90,10,Sunny
2012-09-19,09:18:25,90,10,Sunny
2012-09-19,09:23:25,90,10,Sunny
2012-09-19,09:28:25,90,10,Sunny
2012-09-19,09:33:25,90,10,Sunny
2012-09-19,09:38:26,90,10,Sunny
2012-09-19,09:43:26,91,9,Sunny
2012-09-19,09:48:26,90,10,Sunny
2012-09-19,09:53:26,90,10,Sunny
2012-09-19,09:58:27,90,10,Sunny
2012-09-19,10:03:27,90,10,Sunny
2012-09-19,10:08:27,89,11,Sunny
2012-09-19,10:13:27,89,11,Sunny
2012-09-19,10:18:28,89,11,Sunny
2012-09-19,10:23:28,87,13,Sunny
2012-09-19,10:28:28,85,15,Sunny
2012-09-19,10:33:28,87,13,Sunny
2012-09-19,10:38:29,87,13,Sunny
2012-09-19,10:43:29,88,12,Sunny
2012-09-19,10:48:29,88,12,Sunny
2012-09-19,10:53:29,87,13,Sunny
2012-09-19,10:58:30,84,16,Sunny
2012-09-19,11:03:30,82,18,Sunny
2012-09-19,11:08:30,77,23,Sunny
2012-09-19,11:13:30,75,25,Sunny
2012-09-19,11:18:31,71,29,Sunny
2012-09-19,11:23:31,67,33,Sunny
2012-09-19,11:28:31,67,33,Sunny
2012-09-19,11:33:31,63,37,Sunny
2012-09-19,11:38:31,60,40,Sunny
2012-09-19,11:43:31,61,39,Sunny
2012-09-19,11:48:32,59,41,Sunny
2012-09-19,11:53:32,58,42,Sunny
2012-09-19,11:58:32,56,44,Sunny
2012-09-19,12:03:32,55,45,Sunny
2012-09-19,12:08:32,52,48,Sunny
2012-09-19,12:13:33,48,52,Sunny
2012-09-19,12:18:33,45,55,Sunny
2012-09-19,12:23:33,44,56,Sunny
2012-09-19,12:28:33,42,58,Sunny
2012-09-19,12:33:34,42,58,Sunny
2012-09-19,12:38:34,39,61,Sunny
2012-09-19,12:43:34,40,60,Sunny
2012-09-19,12:48:34,38,62,Sunny
2012-09-19,12:53:34,40,60,Sunny
2012-09-19,12:58:35,43,57,Sunny
2012-09-19,13:03:35,42,58,Sunny
2012-09-19,13:08:35,42,58,Sunny
2012-09-19,13:13:35,43,57,Sunny
2012-09-19,13:18:36,45,55,Sunny
2012-09-19,13:23:36,47,53,Sunny
2012-09-19,13:28:36,49,51,Sunny
2012-09-19,13:33:36,51,49,Sunny
2012-09-19,13:38:36,55,45,Sunny
2012-09-19,13:43:37,59,41,Sunny
2012-09-19,13:48:37,61,39,Sunny
2012-09-19,13:53:37,62,38,Sunny
2012-09-19,13:58:37,70,30,Sunny
2012-09-19,14:03:38,72,28,Sunny
2012-09-19,14:08:38,71,29,Sunny
2012-09-19,14:13:38,71,29,Sunny
2012-09-19,14:18:38,74,26,Sunny
2012-09-19,14:23:38,75,25,Sunny
2012-09-19,14:28:39,77,23,Sunny
2012-09-19,14:33:39,77,23,Sunny
2012-09-19,14:38:39,79,21,Sunny
2012-09-19,14:43:39,80,20,Sunny
2012-09-19,14:48:39,81,19,Sunny
2012-09-19,14:53:40,80,20,Sunny
2012-09-19,14:58:40,82,18,Sunny
2012-09-19,15:03:40,84,16,Sunny
2012-09-19,15:08:40,84,16,Sunny
2012-09-19,15:13:40,84,16,Sunny
2012-09-19,15:18:41,82,18,Sunny
2012-09-19,15:23:41,81,19,Sunny
2012-09-19,15:28:41,81,19,Sunny
2012-09-19,15:33:41,81,19,Sunny
2012-09-19,15:38:41,82,18,Sunny
2012-09-19,15:43:42,80,20,Sunny
2012-09-19,15:48:42,82,18,Sunny
2012-09-19,15:53:42,82,18,Sunny
2012-09-19,15:58:42,82,18,Sunny
2012-09-19,16:03:42,84,16,Sunny
2012-09-19,16:08:43,82,18,Sunny
2012-09-19,16:13:43,81,19,Sunny
2012-09-19,16:18:43,83,17,Sunny
2012-09-19,16:23:43,83,17,Sunny
2012-09-19,16:28:44,82,18,Sunny
2012-09-19,16:33:44,82,18,Sunny
2012-09-19,16:38:44,84,16,Sunny
2012-09-19,16:43:44,84,16,Sunny
2012-09-19,16:48:44,81,19,Sunny
2012-09-19,16:53:44,81,19,Sunny
2012-09-19,16:58:45,79,21,Sunny
2012-09-19,17:03:45,78,22,Sunny
2012-09-19,17:08:45,77,23,Sunny
2012-09-19,17:13:45,78,22,Sunny
2012-09-19,17:18:45,77,23,Sunny
2012-09-19,17:23:46,77,23,Sunny
2012-09-19,17:28:46,73,27,Sunny
2012-09-19,17:33:46,71,29,Sunny
2012-09-19,17:38:46,68,32,Sunny
2012-09-19,17:43:46,65,35,Sunny
2012-09-19,17:48:47,60,40,Sunny
2012-09-19,17:53:47,57,43,Sunny
2012-09-19,17:58:47,61,39,Sunny
2012-09-19,18:03:47,64,35,Sunny
2012-09-20,05:54:13,1,99,Sunny
2012-09-20,05:59:13,1,99,Sunny
2012-09-20,06:04:13,1,99,Sunny
2012-09-20,06:09:14,1,99,Sunny
2012-09-20,06:14:14,1,99,Sunny
2012-09-20,06:19:14,1,99,Sunny
2012-09-20,06:24:14,1,99,Sunny
2012-09-20,06:29:14,1,99,Sunny
2012-09-20,06:34:15,1,99,Sunny
2012-09-20,06:39:15,2,98,Sunny
2012-09-20,06:44:15,2,98,Sunny
2012-09-20,06:49:15,2,98,Sunny
2012-09-20,06:54:15,4,96,Sunny
2012-09-20,06:59:16,6,94,Sunny
2012-09-20,07:04:16,9,90,Sunny
2012-09-20,07:09:16,12,87,Sunny
2012-09-20,07:14:16,14,85,Sunny
2012-09-20,07:19:16,18,81,Sunny
2012-09-20,07:24:17,21,77,Sunny
2012-09-20,07:29:17,32,67,Sunny
2012-09-20,07:34:17,43,56,Sunny
2012-09-20,07:39:17,55,44,Sunny
2012-09-20,07:44:17,61,39,Sunny
2012-09-20,07:49:18,69,31,Sunny
2012-09-20,07:54:18,77,22,Sunny
2012-09-20,07:59:18,83,17,Sunny
2012-09-20,08:04:18,86,13,Sunny
2012-09-20,08:09:19,88,11,Sunny
2012-09-20,08:14:19,88,11,Sunny
2012-09-20,08:19:19,88,11,Sunny
2012-09-20,08:24:19,88,11,Sunny
2012-09-20,08:29:19,88,11,Sunny
2012-09-20,08:34:20,87,11,Sunny
2012-09-20,08:39:20,87,12,Sunny
2012-09-20,08:44:20,88,11,Sunny
2012-09-20,08:49:20,88,11,Sunny
2012-09-20,08:54:21,89,10,Sunny
2012-09-20,08:59:21,91,8,Sunny
2012-09-20,09:04:21,91,8,Sunny
2012-09-20,09:09:21,93,7,Sunny
2012-09-20,09:14:22,94,6,Sunny
2012-09-20,09:19:22,94,6,Sunny
2012-09-20,09:24:22,93,7,Sunny
2012-09-20,09:29:22,94,6,Sunny
2012-09-20,09:34:23,94,6,Sunny
2012-09-20,09:39:23,94,6,Sunny
2012-09-20,09:44:23,93,7,Sunny
2012-09-20,09:49:23,93,7,Sunny
2012-09-20,09:54:23,95,5,Sunny
2012-09-20,09:59:24,95,5,Sunny
2012-09-20,10:04:24,93,7,Sunny
2012-09-20,10:09:24,95,5,Sunny
2012-09-20,10:14:24,96,4,Sunny
2012-09-20,10:19:25,95,5,Sunny
2012-09-20,10:24:25,96,4,Sunny
2012-09-20,10:29:25,96,4,Sunny
2012-09-20,10:34:25,96,4,Sunny
2012-09-20,10:39:26,96,4,Sunny
2012-09-20,10:44:26,96,4,Sunny
2012-09-20,10:49:26,96,4,Sunny
2012-09-20,10:54:26,94,6,Sunny
2012-09-20,10:59:26,96,4,Sunny
2012-09-20,11:04:27,93,7,Sunny
2012-09-20,11:09:27,92,8,Sunny
2012-09-20,11:14:27,87,13,Sunny
2012-09-20,11:19:27,87,13,Sunny
2012-09-20,11:24:28,85,15,Sunny
2012-09-20,11:29:28,82,18,Sunny
2012-09-20,11:34:28,81,19,Sunny
2012-09-20,11:39:28,79,21,Sunny
2012-09-20,11:44:29,77,23,Sunny
2012-09-20,11:49:29,74,26,Sunny
2012-09-20,11:54:29,69,31,Sunny
2012-09-20,11:59:29,65,35,Sunny
2012-09-20,12:04:29,58,42,Sunny
2012-09-20,12:09:30,58,42,Sunny
2012-09-20,12:14:30,55,45,Sunny
2012-09-20,12:19:30,52,48,Sunny
2012-09-20,12:24:30,49,51,Sunny
2012-09-20,12:29:31,49,51,Sunny
2012-09-20,12:34:31,48,52,Sunny
2012-09-20,12:39:31,45,55,Sunny
2012-09-20,12:44:31,45,55,Sunny
2012-09-20,12:49:32,45,55,Sunny
2012-09-20,12:54:32,44,56,Sunny
2012-09-20,12:59:32,46,54,Sunny
2012-09-20,13:04:32,45,55,Sunny
2012-09-20,13:09:32,47,53,Sunny
2012-09-20,13:14:33,46,54,Sunny
2012-09-20,13:19:33,47,53,Sunny
2012-09-20,13:24:33,47,53,Sunny
2012-09-20,13:29:33,48,52,Sunny
2012-09-20,13:34:33,48,52,Sunny
2012-09-20,13:39:34,49,51,Sunny
2012-09-20,13:44:34,53,47,Sunny
2012-09-20,13:49:34,55,45,Sunny
2012-09-20,13:54:34,56,44,Sunny
2012-09-20,13:59:34,58,42,Sunny
2012-09-20,14:04:35,61,39,Sunny
2012-09-20,14:09:35,64,36,Sunny
2012-09-20,14:14:35,62,38,Sunny
2012-09-20,14:19:35,64,36,Sunny
2012-09-20,14:24:35,65,35,Sunny
2012-09-20,14:29:36,67,33,Sunny
2012-09-20,14:34:36,70,30,Sunny
2012-09-20,14:39:36,72,28,Sunny
2012-09-20,14:44:36,71,29,Sunny
2012-09-20,14:49:36,72,28,Sunny
2012-09-20,14:54:37,73,27,Sunny
2012-09-20,14:59:37,72,28,Sunny
2012-09-20,15:04:37,75,25,Sunny
2012-09-20,15:09:37,76,24,Sunny
2012-09-20,15:14:38,76,24,Sunny
2012-09-20,15:19:38,76,24,Sunny
2012-09-20,15:24:38,74,26,Sunny
2012-09-20,15:29:38,74,26,Sunny
2012-09-20,15:34:38,72,28,Sunny
2012-09-20,15:39:39,73,27,Sunny
2012-09-20,15:44:39,73,27,Sunny
2012-09-20,15:49:39,76,24,Sunny
2012-09-20,15:54:39,76,24,Sunny
2012-09-20,15:59:39,77,23,Sunny
2012-09-20,16:04:39,76,24,Sunny
2012-09-20,16:09:40,77,23,Sunny
2012-09-20,16:14:40,77,23,Sunny
2012-09-20,16:19:40,78,22,Sunny
2012-09-20,16:24:40,78,22,Sunny
2012-09-20,16:29:40,78,22,Sunny
2012-09-20,16:34:40,77,23,Sunny
2012-09-20,16:39:41,76,24,Sunny
2012-09-20,16:44:41,78,22,Sunny
2012-09-20,16:49:41,78,21,Sunny
2012-09-20,16:54:41,80,20,Sunny
2012-09-20,16:59:41,81,19,Sunny
2012-09-20,17:04:42,78,22,Sunny
2012-09-20,17:09:42,79,21,Sunny
2012-09-20,17:14:42,78,22,Sunny
2012-09-20,17:19:42,77,23,Sunny
2012-09-20,17:24:43,79,21,Sunny
2012-09-20,17:29:43,78,22,Sunny
2012-09-20,17:34:43,76,24,Sunny
2012-09-20,17:39:43,76,24,Sunny
2012-09-20,17:44:44,74,26,Sunny
2012-09-20,17:49:44,68,32,Sunny
2012-09-20,17:54:44,66,34,Sunny
2012-09-20,17:59:44,69,31,Sunny
2012-09-20,18:04:44,68,32,Sunny
2012-09-20,18:09:45,69,31,Sunny
2012-09-20,18:14:45,77,23,Sunny
2012-09-21,14:05:30,60,40,Sunny
2012-09-21,14:10:30,61,39,Sunny
2012-09-21,14:15:30,62,38,Sunny
2012-09-21,14:20:31,64,36,Sunny
2012-09-21,14:25:31,68,32,Sunny
2012-09-21,14:30:31,69,31,Sunny
2012-09-21,14:35:31,68,32,Sunny
2012-09-21,14:40:32,68,32,Sunny
2012-09-21,14:45:32,68,32,Sunny
2012-09-21,14:50:32,69,31,Sunny
2012-09-21,14:55:32,68,32,Sunny
2012-09-21,15:00:32,66,34,Sunny
2012-09-21,15:05:33,67,33,Sunny
2012-09-21,15:10:33,66,34,Sunny
2012-09-21,15:15:33,67,33,Sunny
2012-09-21,15:20:34,67,33,Sunny
2012-09-21,15:25:34,68,32,Sunny
2012-09-21,15:30:34,67,33,Sunny
2012-09-21,15:35:34,70,30,Sunny
2012-09-21,15:40:34,67,33,Sunny
2012-09-21,15:45:35,65,35,Sunny
2012-09-21,15:50:35,64,36,Sunny
2012-09-21,15:55:35,67,33,Sunny
2012-09-21,16:00:35,65,35,Sunny
2012-09-21,16:05:35,64,36,Sunny
2012-09-21,16:10:36,64,36,Sunny
2012-09-21,16:15:36,65,35,Sunny
2012-09-21,16:20:36,64,36,Sunny
2012-09-21,16:25:36,65,35,Sunny
2012-09-21,16:30:37,64,36,Sunny
2012-09-21,16:35:37,63,37,Sunny
2012-09-21,16:40:37,62,38,Sunny
2012-09-28,05:45:56,0,100,Sunny
2012-09-28,05:50:57,0,100,Sunny
2012-09-28,05:55:57,1,99,Sunny
2012-09-28,06:00:57,1,99,Sunny
2012-09-28,06:05:57,1,99,Sunny
2012-09-28,06:10:58,1,99,Sunny
2012-09-28,06:15:58,2,98,Sunny
2012-09-28,06:20:58,2,98,Sunny
2012-09-28,06:25:58,2,98,Sunny
2012-09-28,06:30:58,2,98,Sunny
2012-09-28,06:35:59,2,98,Sunny
2012-09-28,06:40:59,3,97,Sunny
2012-09-28,06:45:59,2,96,Sunny
2012-09-28,06:50:59,3,97,Sunny
2012-09-28,06:55:59,6,94,Sunny
2012-09-28,07:01:00,8,92,Sunny
2012-09-28,07:06:00,10,90,Sunny
2012-09-28,07:11:00,11,89,Sunny
2012-09-29,05:47:02,0,100,Sunny
2012-09-29,05:52:02,0,100,Sunny
2012-09-29,05:57:02,0,100,Sunny
2012-09-29,06:02:02,0,100,Sunny
2012-09-29,06:07:03,0,100,Sunny
2012-09-29,06:12:03,0,100,Sunny
2012-09-29,06:17:03,0,100,Sunny
2012-09-29,06:22:03,0,100,Sunny
2012-09-29,06:27:03,0,100,Sunny
2012-09-29,06:32:04,0,100,Sunny
